id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
168108,porsche,Porsche Taycan,grey,11/2022,2022,more than 90000 EUR,350.0,476.0,Automatic,Electric,,0 g/km,18000.0,Sport Turismo InnoDrive Surround-View
166817,porsche,Porsche 911,grey,07/2018,2018,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"8,4 l/100 km",190 g/km,35000.0,Carrera GTS Cabriolet // Service Neu
126950,mercedes-benz,Mercedes-Benz G 500,red,03/2021,2021,more than 90000 EUR,310.0,421.0,Automatic,Petrol,"12,6 l/100 km",289 g/km,30000.0,AMG Superior Line
97754,maserati,Maserati Ghibli,black,11/2022,2022,more than 90000 EUR,316.0,430.0,Automatic,Petrol,"11,4 l/100 km",258 g/km,5990.0,"Modena S Q4*ACC*21""*CARBON*LED*SD"
211166,toyota,Toyota Land Cruiser,black,03/2022,2022,more than 90000 EUR,223.0,303.0,Automatic,Diesel,"9,3 l/100 km",250 g/km,5.0,300 70th ANNIVERSARY V6D Leder*Navi*Sonderedition*
41641,bmw,BMW iX,red,08/2021,2021,more than 90000 EUR,385.0,523.0,Automatic,Electric,,597 km Reichweite,23900.0,"xDrive50 Bowers&Wilkins, Panoramadach Sky Lounge"
52234,ferrari,Ferrari FF,white,04/2015,2015,more than 90000 EUR,485.0,659.0,Automatic,Petrol,"16,3 l/100 km",380 g/km,33400.0,*Ferrari-Dresden*
167439,porsche,Porsche Panamera,black,12/2019,2019,more than 90000 EUR,338.0,460.0,Automatic,Petrol,"10,3 l/100 km",#NAME?,71000.0,GTS*Porsche Entertainment*Approved*Vollaustatung*
167631,porsche,Porsche 911,white,05/2019,2019,more than 90000 EUR,331.0,450.0,Unknown,Petrol,"8,9 l/100 km",205 g/km,68000.0,"/992 Carrera S,Sport-Chrono,Panorama,Matrix"
167236,porsche,Porsche 991,white,06/2018,2018,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"8,7 l/100 km",196 g/km,21852.0,911 Carrera 4 GTS  Alcantara Chrono Bose PDLS+
22465,audi,Audi S8,black,03/2023,2023,more than 90000 EUR,420.0,571.0,Automatic,Petrol,"11,6 l/100 km",266 g/km,6500.0,"4,0 TFSI quattro"
97037,land-rover,Land Rover Range Rover Velar,black,01/2023,2023,more than 90000 EUR,297.0,404.0,Automatic,Hybrid,"2,3 l/100 km",53 g/km,10.0,P400e AWD S
126499,mercedes-benz,Mercedes-Benz S 63 AMG,white,07/2020,2020,more than 90000 EUR,450.0,612.0,Automatic,Petrol,"11,2 l/100 km",255 g/km,50900.0,4M+ L+HEADUP+LENKHEIZ+NIGHT+NACHTSICHT+
97789,maserati,Maserati MC20,grey,02/2023,2023,more than 90000 EUR,463.0,630.0,Automatic,Petrol,"12,3 l/100 km",263 g/km,400.0,"Cielo 3.0 V6 - 20"""
167212,porsche,Porsche 991,white,07/2018,2018,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"8,5 l/100 km",192 g/km,19000.0,Carrera 4 GTS
41378,bmw,BMW M5,grey,10/2021,2021,more than 90000 EUR,467.0,635.0,Automatic,Petrol,"11,3 l/100 km",258 g/km,11335.0,CS IM KUNDENAUFTRAG ZU VERKAUFEN!! Competition Pak
93913,lamborghini,Lamborghini Urus,white,10/2022,2022,more than 90000 EUR,478.0,650.0,Automatic,Petrol,"12,3 l/100 km",290 g/km,2000.0,"*Pano *full* Akrapovic* 23""*Ausweisbar"
42988,bmw,BMW 440,grey,05/2023,2023,more than 90000 EUR,275.0,374.0,Automatic,Petrol,"8,1 l/100 km",273 g/km,2889.0,"M440i A xDrive Gran Coup®¶ Automatic,AHK,Driving"
52341,ferrari,Ferrari 488,red,04/2019,2019,more than 90000 EUR,530.0,721.0,Automatic,Petrol,,263 g/km,4300.0,"JBL, Lift, Kamera, Carbon, Racingseat"
168287,porsche,Porsche Cayenne,silver,01/2022,2022,more than 90000 EUR,500.0,680.0,Automatic,Hybrid,,32 km Reichweite,32200.0,Coupe Turbo S E-Hybrid Sport Chrono AGA
164898,porsche,Porsche 991,grey,12/2011,2011,more than 90000 EUR,294.0,400.0,Automatic,Petrol,"9,5 l/100 km",225 g/km,56426.0,"Carrera S Coupe ab 1.021,93 Ä/mtl."
127894,mercedes-benz,Mercedes-Benz G,green,09/2022,2022,more than 90000 EUR,243.0,330.0,Automatic,Diesel,"9,1 l/100 km",239 g/km,50.0,G400d AMG 400 d
43128,bmw,BMW X6,black,01/2023,2023,more than 90000 EUR,250.0,340.0,Automatic,Diesel,"6,5 l/100 km",170 g/km,8650.0,xDrive40d M-Paket|LASER|360°„|PANO|H&K|HUD|ACC
168358,porsche,Porsche Cayenne,grey,06/2023,2023,more than 90000 EUR,250.0,340.0,Automatic,Petrol,"9,2 l/100 km",210 g/km,350.0,*MATRIX*360°„KAMERA*SOFT*HUD*SPORT-CHRONO*
20382,audi,Audi e-tron GT,white,02/2021,2021,more than 90000 EUR,440.0,598.0,Automatic,Electric,,433 km Reichweite,14700.0,e-tron GT RS quattro HD-MATRIX*ACC*CARBON*RS-DES
52439,ferrari,Ferrari Roma,grey,03/2021,2021,more than 90000 EUR,456.0,620.0,Automatic,Petrol,"11,2 l/100 km",255 g/km,15500.0,*Carbon*Ferrari-Dresden*
20874,audi,Audi RS Q8,grey,09/2022,2022,more than 90000 EUR,441.0,600.0,Automatic,Petrol,"13,5 l/100 km","306,1 g/km",21200.0,qu. tiptr. ACC+B&O+KERAMIK+ESSENTIALS+PANO
168308,porsche,Porsche 992,silver,04/2022,2022,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"9,8 l/100 km",223 g/km,29950.0,911 Carrera S Cabrio Sportabgas HA-Lenkung
166128,porsche,Porsche 911,white,04/2016,2016,more than 90000 EUR,272.0,370.0,Manual,Petrol,"8,7 l/100 km",201 g/km,46500.0,Carrera 4 Porsche Approved Service neu imPz alle
97021,land-rover,Land Rover Defender,black,04/2023,2023,more than 90000 EUR,221.0,300.0,Automatic,Diesel,"7,8 l/100 km",204 g/km,5500.0,110 3.0 D300 MHEV X AHK
165709,porsche,Porsche 991,silver,09/2015,2015,more than 90000 EUR,368.0,500.0,Automatic,Petrol,"13,4 l/100 km",305 g/km,555.0,GT3 RS aus 1.Hand ®πfrei 555 KM ohne OPF
1634,aston-martin,Aston Martin V8,grey,06/2021,2021,more than 90000 EUR,375.0,510.0,Automatic,Petrol,"10,3 l/100 km",236 g/km,8900.0,"Vantage UPE: 173943,-"
1612,aston-martin,Aston Martin V8,silver,05/2019,2019,more than 90000 EUR,375.0,510.0,Automatic,Petrol,"10,6 l/100 km",244 g/km,33900.0,Vantage Coupe
23060,bentley,Bentley Continental GT,black,01/2016,2016,more than 90000 EUR,467.0,635.0,Automatic,Petrol,"14,5 l/100 km",338 g/km,73000.0,6.0 W12 Speed 4WD Automatik
52016,ferrari,Ferrari F355,yellow,12/2000,2000,more than 90000 EUR,280.0,381.0,Manual,Petrol,"20,8 l/100 km",#NAME?,27800.0,F1 GTS
123983,mercedes-benz,Mercedes-Benz AMG GT,red,05/2019,2019,more than 90000 EUR,410.0,557.0,Automatic,Petrol,"12,4 l/100 km",284 g/km,9490.0,NAPPA FACELIFT AERO PANO MB GARANTIE
96606,land-rover,Land Rover Defender,black,08/2022,2022,more than 90000 EUR,221.0,300.0,Automatic,Diesel,,#NAME?,12900.0,"110 D 300 X-Dynamic SE BLACK PACK 22"""
85657,jaguar,Jaguar F-Pace,blue,09/2022,2022,more than 90000 EUR,405.0,551.0,Automatic,Petrol,"11,4 l/100 km",260 g/km,50.0,P550 AWD SVR
52270,ferrari,Ferrari 488,red,04/2017,2017,more than 90000 EUR,492.0,669.0,Automatic,Petrol,"11,4 l/100 km",260 g/km,41000.0,***Ferrari Frankfurt***
1645,aston-martin,Aston Martin V8,black,03/2021,2021,more than 90000 EUR,375.0,510.0,Automatic,Petrol,"10,3 l/100 km",236 g/km,4985.0,Cabriolet / Einzelst®πck
93670,lamborghini,Lamborghini Aventador,green,04/2017,2017,more than 90000 EUR,544.0,740.0,Automatic,Petrol,"16,9 l/100 km",394 g/km,43600.0,S Coupe LP740-4
128668,mercedes-benz,Mercedes-Benz SL 43 AMG,yellow,03/2023,2023,more than 90000 EUR,280.0,381.0,Automatic,Petrol,"9,3 l/100 km",211 g/km,3001.0,SPEEDSHIFT MCT 9G
168052,porsche,Porsche 992,yellow,01/2022,2022,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"9,6 l/100 km",220 g/km,3272.0,911 Carrera S Leichtbau Carbon PCCB PASM LED
52108,ferrari,Ferrari F430,white,06/2008,2008,more than 90000 EUR,357.0,485.0,Automatic,Petrol,"13,9 l/100 km",#NAME?,82500.0,F1 Spider *Carbon Bremse*HiFi*Carbon Interieur*
168059,porsche,Porsche 992,yellow,02/2022,2022,more than 90000 EUR,353.0,480.0,Automatic,Petrol,11 l/100 km,248 g/km,7184.0,(911) Carrera 4 GTS | Hinterachslenkung |
166086,porsche,Porsche 911,white,05/2016,2016,more than 90000 EUR,397.0,540.0,Automatic,Petrol,"9,3 l/100 km",216 g/km,38800.0,Turbo Cabriolet I Liftsystem Vorderachse I Lenkrad
96920,land-rover,Land Rover Range Rover Sport,red,01/2023,2023,more than 90000 EUR,390.0,530.0,Automatic,Petrol,"11,6 l/100 km",270 g/km,3500.0,4.4 P530 V8 First Edition MULTIMEDIA FOND BLACK-PA
166956,porsche,Porsche Panamera,black,07/2018,2018,more than 90000 EUR,500.0,680.0,Automatic,Hybrid,"2,9 l/100 km",66 g/km,160480.0,Turbo S E-Hybrid/APPROVED/19%/Carbon
116967,mercedes-benz,Mercedes-Benz G 63 AMG,white,06/2015,2015,more than 90000 EUR,400.0,544.0,Automatic,Petrol,"13,8 l/100 km",322 g/km,2121.0,verl?ngert SONDERMODEL
115819,mercedes-benz,Mercedes-Benz SLS,grey,07/2015,2015,more than 90000 EUR,435.0,591.0,Automatic,Petrol,,#NAME?,32500.0,GT Roadster Final Edition
167274,porsche,Porsche 911,grey,02/2019,2019,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"9,1 l/100 km",#NAME?,49999.0,Carrera 4 GTS Cabriolet PDK 991.2 Chrono Approved
42872,bmw,BMW 440,grey,03/2023,2023,more than 90000 EUR,275.0,374.0,Automatic,Petrol,"8,2 l/100 km",186 g/km,6000.0,M440i xDr. M-PRO HUD+ACC+HARM+STAND+LASER+AHK+SD
166925,porsche,Porsche 911,red,11/2018,2018,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"9,1 l/100 km",#NAME?,32600.0,911 Carrera 4 GTS Cabriolet PDK
52252,ferrari,Ferrari 488,black,04/2016,2016,more than 90000 EUR,493.0,670.0,Automatic,Petrol,,#NAME?,10664.0,CARBON FIBRE DRIVER ZONE+LEDS
97608,maserati,Maserati MC20,blue,11/2021,2021,more than 90000 EUR,463.0,630.0,Automatic,Petrol,"12,4 l/100 km",245 g/km,3987.0,3.0 V6 *CARBON TRIM*CARBON INT.*LIFT*BLU*
23359,bentley,Bentley Continental,blue,05/2023,2023,more than 90000 EUR,405.0,551.0,Automatic,Petrol,"11,7 l/100 km",266 g/km,1925.0,GTC V8 Azure *NAIM*Rotating Display*
42897,bmw,BMW M3,grey,02/2023,2023,more than 90000 EUR,375.0,510.0,Automatic,Petrol,,#NAME?,4328.0,Touring xDrive Competition / 360°„ / HUD / H/K
168277,porsche,Porsche Taycan,black,02/2022,2022,more than 90000 EUR,350.0,476.0,Automatic,Electric,,360 km Reichweite,8900.0,4 Cross Turismo | Komfortzugang |
23309,bentley,Bentley Continental GTC,green,09/2022,2022,more than 90000 EUR,405.0,551.0,Automatic,Petrol,"10,9 l/100 km",254 g/km,3010.0,"V8 Alpine Green, Styling Spec"
20173,audi,Audi RS Q8,silver,06/2021,2021,more than 90000 EUR,441.0,600.0,Automatic,Petrol,"12,1 l/100 km",276 g/km,69338.0,Dynamikpaket+?23 HUD Pano B&O AHK StandHz.
166920,porsche,Porsche 991,red,04/2018,2018,more than 90000 EUR,368.0,500.0,Automatic,Petrol,,#NAME?,29900.0,911 (991.2) GT3 Clubsport Approved 2. Hd kein OPF
166312,porsche,Porsche 991,green,12/2017,2017,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"8,3 l/100 km",188 g/km,79300.0,.2 Carrera GTS*Rennsitze*1.Hd*dt.Auto*PTS
110943,mercedes-benz,Mercedes-Benz,black,02/2011,2011,more than 90000 EUR,420.0,571.0,Automatic,Petrol,"13,2 l/100 km",308 g/km,23660.0,6.2 V8 Coupe
1631,aston-martin,Aston Martin DBX,white,11/2020,2020,more than 90000 EUR,405.0,551.0,Automatic,Petrol,"11,8 l/100 km",269 g/km,25568.0,1913 *1 of 500* Limited Edition
167870,porsche,Porsche 992,red,07/2021,2021,more than 90000 EUR,375.0,510.0,Automatic,Petrol,"12,4 l/100 km",283 g/km,21587.0,IRON MAN 4S Performancebatterie Plus
97062,land-rover,Land Rover Defender,silver,03/2023,2023,more than 90000 EUR,386.0,525.0,Automatic,Petrol,"12,8 l/100 km",290 g/km,7000.0,"110 5.0 P525 V8*HEAD-UP*BLACK PACK*22"""
20863,audi,Audi SQ7,grey,09/2022,2022,more than 90000 EUR,373.0,507.0,Automatic,Petrol,"11,8 l/100 km",269 g/km,9798.0,TFSI StHz/AHK/Matrix/HuD/Assist/Pano/B&O/Leder/ACC
96541,land-rover,Land Rover Defender,black,04/2022,2022,more than 90000 EUR,386.0,525.0,Automatic,Petrol,"12,8 l/100 km",290 g/km,5646.0,90 P525 *BlackPack*22'*
128731,mercedes-benz,Mercedes-Benz GLE 400,grey,06/2023,2023,more than 90000 EUR,243.0,330.0,Automatic,Diesel,"8,3 l/100 km",217 g/km,4999.0,d AMG+DISTRO+PANO+STANDHZ+BURMEST+KEY+AHK AMG Line
164734,porsche,Porsche 997,silver,05/2007,2007,more than 90000 EUR,353.0,480.0,Automatic,Petrol,"13,6 l/100 km",326 g/km,51950.0,911 Turbo 997 Coupe 1. Hd Deutsches Auto unfallrei
166842,porsche,Porsche 991,grey,08/2018,2018,more than 90000 EUR,368.0,500.0,Manual,Petrol,"13,3 l/100 km",302 g/km,7658.0,(911) GT3
23125,bentley,Bentley Bentayga,black,01/2018,2018,more than 90000 EUR,320.0,435.0,Automatic,Diesel,"7,9 l/100 km",210 g/km,108000.0,4.0 V8 Diesel 4WD Autom. Exclusive
165940,porsche,Porsche 911,black,09/2016,2016,more than 90000 EUR,272.0,370.0,Automatic,Petrol,"7,4 l/100 km",#NAME?,61000.0,991.2 Carrera PDK
121590,mercedes-benz,Mercedes-Benz AMG GT,grey,03/2018,2018,more than 90000 EUR,430.0,585.0,Automatic,Petrol,"11,4 l/100 km",259 g/km,42800.0,AMG GTR TRACK PACKAGE/KERAMIK/CARBON1+2/BURMESTE
111962,mercedes-benz,Mercedes-Benz SLS,silver,07/2012,2012,more than 90000 EUR,420.0,571.0,Automatic,Petrol,- (l/100 km),0 g/km,29900.0,Cabrio B&O 3DHighEnd orange BRABUS Kamer
13202,audi,Audi R8,yellow,05/2017,2017,more than 90000 EUR,449.0,610.0,Automatic,Petrol,"13,4 l/100 km",#NAME?,35000.0,R8 V10 plus 5.2 FSI quattro S tronic
127825,mercedes-benz,Mercedes-Benz G 63 AMG,grey,09/2022,2022,more than 90000 EUR,588.0,799.0,Automatic,Petrol,"16,2 l/100 km",#NAME?,3884.0,BRABUS G800 WIDESTAR | Burmester | Carbon | Fond
127628,mercedes-benz,Mercedes-Benz G 63 AMG,blue,10/2022,2022,more than 90000 EUR,430.0,585.0,Automatic,Petrol,16 l/100 km,363 g/km,700.0,AMG G 63 4x4 EXCLUSIVE-1 of First 40-with Update
21186,audi,Audi RS6,black,03/2022,2022,more than 90000 EUR,441.0,600.0,Automatic,Petrol,"12,3 l/100 km",283 g/km,47635.0,Avant 4.0 TFSI qu. Laser+Pano+305km/h+22''+Keramik
96863,land-rover,Land Rover Defender,grey,02/2023,2023,more than 90000 EUR,386.0,525.0,Automatic,Petrol,"15,1 l/100 km",340 g/km,3500.0,5.0 P525 Kompressor V8 110 Tempom.aktiv
97525,maserati,Maserati GranTurismo,black,08/2019,2019,more than 90000 EUR,338.0,460.0,Automatic,Petrol,"14,3 l/100 km",331 g/km,2500.0,Sport *Facelift*
23408,bentley,Bentley Flying Spur,silver,04/2023,2023,more than 90000 EUR,306.0,416.0,Automatic,Hybrid,"3,2 l/100 km",73 g/km,3600.0,S Hybrid  // BENTLEY D®πSSELDORF
93775,lamborghini,Lamborghini Aventador,green,06/2020,2020,more than 90000 EUR,544.0,740.0,Manual,Petrol,"18,4 l/100 km",499 g/km,9900.0,S Roadster/Olivgr®πn matt AD Personam/Garantie
165532,porsche,Porsche 991,grey,08/2015,2015,more than 90000 EUR,316.0,430.0,Automatic,Petrol,"9,9 l/100 km",235 g/km,111200.0,4 GTS 2. Hand Allrad
120055,mercedes-benz,Mercedes-Benz S 600,black,06/2017,2017,more than 90000 EUR,390.0,530.0,Automatic,Petrol,"11,5 l/100 km",268 g/km,37500.0,L | AMG-Line | Maybach | Burmester | D-Fzg
51973,dodge,Dodge RAM,black,05/2023,2023,more than 90000 EUR,295.0,401.0,Automatic,LPG,"12,8 l/100 km",298 g/km,2500.0,1500 Limited Night LPG Backflip Borla
97620,maserati,Maserati Levante,grey,11/2021,2021,more than 90000 EUR,427.0,581.0,Automatic,Petrol,"14,6 l/100 km",330 g/km,11295.0,"Trofeo MY22,Carbon,Assist*MASERATI K?LN*"
23068,bentley,Bentley Continental,white,03/2016,2016,more than 90000 EUR,373.0,507.0,Automatic,Petrol,,0 g/km,37000.0,V8 Convertible
111655,mercedes-benz,Mercedes-Benz G 65 AMG,grey,08/2012,2012,more than 90000 EUR,450.0,612.0,Automatic,Petrol,17 l/100 km,397 g/km,65000.0,| DESIGNO | KAMERA | DISTRONIC | MAGNO
51833,dodge,Dodge Challenger,red,12/2022,2022,more than 90000 EUR,535.0,727.0,Automatic,LPG,"16,5 l/100 km",388 g/km,10.0,"Hellcat 6.2l,Widebody,ACC,LPG"
20843,audi,Audi A1,grey,04/2022,2022,more than 90000 EUR,70.0,95.0,Automatic,Petrol,"4,6 l/100 km",106 g/km,7000.0,"Sportback 25 TFSI S-tronic / MMI-Radio, LED"
166557,porsche,Porsche 911,silver,10/2017,2017,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"8,5 l/100 km",192 g/km,39400.0,Carrera 4 GTS  Burmester/Navi/Lift/Approved
167603,porsche,Porsche 991,white,08/2019,2019,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"9,1 l/100 km",207 g/km,14967.0,TARGA 4 GTS 18 WEGE APPROVED BIS 08/2024
96504,land-rover,Land Rover Defender,black,07/2022,2022,more than 90000 EUR,386.0,525.0,Automatic,Petrol,"12,8 l/100 km",290 g/km,20800.0,110 P525 V8 Erweitertes Black Pack-AHK
23107,bentley,Bentley Continental GT,grey,12/2018,2018,more than 90000 EUR,467.0,635.0,Automatic,Petrol,,#NAME?,30925.0,W12 // BENTLEY D®πSSELDORF
165754,porsche,Porsche 911,white,07/2015,2015,more than 90000 EUR,257.0,349.0,Automatic,Petrol,"8,6 l/100 km",#NAME?,26000.0,911 Carrera 4 PDK
112379,mercedes-benz,Mercedes-Benz SLS,white,07/2012,2012,more than 90000 EUR,420.0,571.0,Automatic,Petrol,"13,2 l/100 km",308 g/km,8400.0,6.2 V8 Roadster *B&O*XENON*AIRSCARF*
23370,bentley,Bentley Continental,grey,01/2023,2023,more than 90000 EUR,485.0,659.0,Automatic,Petrol,"13,8 l/100 km",314 g/km,7900.0,GTC Speed * MULLINER BESPOKE *
23124,bentley,Bentley Bentayga,black,06/2018,2018,more than 90000 EUR,404.0,549.0,Automatic,Petrol,"11,4 l/100 km",260 g/km,165000.0,BENTAYGA V8 MULLiNER BLACK *LEDER-BRAUN*PANORAMA
42500,bmw,BMW X5,black,10/2022,2022,more than 90000 EUR,250.0,340.0,Automatic,Diesel,"6,1 l/100 km",160 g/km,5500.0,xDrive 40d M SPORT/LASER/AHK/STHZ/PANO/7-SITZ
22363,audi,Audi RS4,black,04/2023,2023,more than 90000 EUR,390.0,530.0,Automatic,Petrol,10 l/100 km,227 g/km,6500.0,"X Avant ABT - NAVI,MATRIX,PANO,ACC,305 KM/H"
166134,porsche,Porsche Cayman,white,06/2016,2016,more than 90000 EUR,283.0,385.0,Manual,Petrol,"10,3 l/100 km",238 g/km,14000.0,GT4 CLUBSPORT*CARBON*VOLL SCHALENSITZE
23338,bentley,Bentley Bentayga,silver,03/2022,2022,more than 90000 EUR,405.0,551.0,Automatic,Petrol,12 l/100 km,272 g/km,15850.0,"S V8 Hallmark, Naim, Parking Heater,"
42756,bmw,BMW X1,orange,06/2022,2022,more than 90000 EUR,131.0,178.0,Automatic,Petrol,"6,7 l/100 km",152 g/km,25375.0,sDrive20i Sport Line DAB LED Navi Komfortzg.
93919,lamborghini,Lamborghini Urus,grey,05/2023,2023,more than 90000 EUR,490.0,666.0,Automatic,Petrol,"14,1 l/100 km",320 g/km,887.0,Performante
52166,ferrari,Ferrari FF,red,05/2012,2012,more than 90000 EUR,486.0,661.0,Automatic,Petrol,,#NAME?,25467.0,+ Allrad + 1 Hand  +... nur 25467 Kilometer!
237667,volkswagen,Volkswagen XL1,white,08/2018,2018,more than 90000 EUR,35.0,48.0,Automatic,Diesel Hybrid,"0,9 l/100 km",21 g/km,34.0,SAMMLERST®πCK DSG LED Navi Klima Alcantara
5965,audi,Audi Q7,black,11/2011,2011,more than 90000 EUR,180.0,245.0,Automatic,Diesel,"7,4 l/100 km",195 g/km,143700.0,Q7 3.0 TDI SLine 21Zoll Panorama Standh AHK BOSE
52458,ferrari,Ferrari F8 Tributo,red,02/2021,2021,more than 90000 EUR,530.0,721.0,Automatic,Petrol,,#NAME?,2300.0,**VOLL CARBON*CARBON-SITZE*LIFT**
41352,bmw,BMW M3,yellow,03/2021,2021,more than 90000 EUR,375.0,510.0,Automatic,Petrol,"10,2 l/100 km",234 g/km,9800.0,Competition
20894,audi,Audi RS Q3,grey,09/2022,2022,more than 90000 EUR,294.0,400.0,Automatic,Petrol,10 l/100 km,"228,4 g/km",4998.0,Sportback SONOS VMAX 280 km/h TOP VIEW
93669,lamborghini,Lamborghini Huracan,grey,01/2017,2017,more than 90000 EUR,449.0,610.0,Automatic,Petrol,"12,5 l/100 km",290 g/km,37500.0,"LP 610-4 AVIO 1 of 250,LIFT,KAMERA,TRAUM"
128203,mercedes-benz,Mercedes-Benz AMG GT,silver,07/2022,2022,more than 90000 EUR,270.0,367.0,Automatic,Petrol,"9,8 l/100 km",221 g/km,3009.0,43 4M+ Nigth/360°„/Pano/Memory/Burm/Multib Navi
168376,porsche,Porsche Panamera,green,02/2023,2023,more than 90000 EUR,412.0,560.0,Automatic,Hybrid,"2,2 l/100 km",51 g/km,12000.0,4S E-Hybrid HUD Luftfederung AD El. Panodach Panor
93681,lamborghini,Lamborghini,white,06/2017,2017,more than 90000 EUR,449.0,610.0,Automatic,Petrol,"12,3 l/100 km",285 g/km,23569.0,LP 610-4 Spider LDS Lifting Kamera
97080,land-rover,Land Rover Defender,white,03/2023,2023,more than 90000 EUR,183.0,249.0,Automatic,Diesel,"7,8 l/100 km",205 g/km,5000.0,110 X-Dynamic SE D250 Mild-Hybrid LED Navi Keyless
52058,ferrari,Ferrari 612,blue,03/2006,2006,more than 90000 EUR,397.0,540.0,Automatic,Petrol,"20,7 l/100 km",#NAME?,31650.0,612 Scaglietti F1
166886,porsche,Porsche 991,green,08/2018,2018,more than 90000 EUR,383.0,521.0,Automatic,Petrol,"12,8 l/100 km",303 g/km,3308.0,911 GT3 RS 4.0 / Sportabgasanlage Bi-Xenon Bose
126663,mercedes-benz,Mercedes-Benz AMG GT,blue,07/2021,2021,more than 90000 EUR,470.0,639.0,Automatic,Petrol,"12,5 l/100 km",285 g/km,3394.0,63  Cp. 4M Keramik Perf-Abgas Fahrass Pano
93848,lamborghini,Lamborghini Urus,black,03/2021,2021,more than 90000 EUR,478.0,650.0,Automatic,Petrol,,#NAME?,59900.0,*1.Hand*Deutsch*4.0 V8 Autom.
23355,bentley,Bentley Flying Spur,gold,05/2022,2022,more than 90000 EUR,400.0,544.0,Automatic,Hybrid,"3,2 l/100 km",73 g/km,4550.0,Hybrid *Mulliner*Naim*4Seat*
124264,mercedes-benz,Mercedes-Benz S 650,black,03/2019,2019,more than 90000 EUR,463.0,630.0,Automatic,Petrol,,320 g/km,59000.0,Maybach DESIGNO FOND-ENTERT. TV 360°„KAMERA
167503,porsche,Porsche 911,black,10/2019,2019,more than 90000 EUR,331.0,450.0,Automatic,Petrol,"10,6 l/100 km",242 g/km,74000.0,Carrera 4S Cabriolet PDK
114912,mercedes-benz,Mercedes-Benz,silver,03/2014,2014,more than 90000 EUR,464.0,631.0,Automatic,Petrol,"13,2 l/100 km",308 g/km,10535.0,Black Series 1/350 Coupe
122284,mercedes-benz,Mercedes-Benz CLA 200,black,12/2018,2018,more than 90000 EUR,100.0,136.0,Automatic,Diesel,"5,3 l/100 km",143 g/km,99000.0,CDI AMG Line 7G-DCT LED~KAMERA~AHK~NAVI
93784,lamborghini,Lamborghini Aventador,black,01/2020,2020,more than 90000 EUR,544.0,740.0,Automatic,Petrol,"18,4 l/100 km",499 g/km,37000.0,S*LP-740*Garantie-Neu*Neuwertig*
123834,mercedes-benz,Mercedes-Benz AMG GT,grey,12/2019,2019,more than 90000 EUR,430.0,585.0,Automatic,Petrol,"12,4 l/100 km",283 g/km,9000.0,PRO BURM3D/MAGNO/CARBON/JungerStern
20991,audi,Audi RS7,red,03/2022,2022,more than 90000 EUR,441.0,600.0,Automatic,Petrol,"11,5 l/100 km",263 g/km,10396.0,Sportback Keramik Laser Pano HuD BuO Bluetooth
168232,porsche,Porsche Cayenne,black,12/2022,2022,more than 90000 EUR,338.0,460.0,Automatic,Petrol,"11,2 l/100 km",255 g/km,8100.0,GTS*PANORAMA*INNO DRIVE*1.HAND*18 WEGE*
96415,land-rover,Land Rover Defender,grey,09/2022,2022,more than 90000 EUR,221.0,300.0,Automatic,Diesel,,#NAME?,15000.0,110 D300 X-Dynamic SE ACC 7 Sitzer
1617,aston-martin,Aston Martin DBX,grey,11/2020,2020,more than 90000 EUR,405.0,551.0,Automatic,Petrol,"16,9 l/100 km",269 g/km,42000.0,4.0 V8 1.Hand/360°„/Bel®πft/Lederhimmel/Carbon
1526,aston-martin,Aston Martin DB9,white,09/2012,2012,more than 90000 EUR,366.0,498.0,Automatic,Petrol,15 l/100 km,349 g/km,24600.0,Virage Volante - PPF- perfect condition - 1 of 388
126901,mercedes-benz,Mercedes-Benz G 63 AMG,green,03/2021,2021,more than 90000 EUR,430.0,585.0,Automatic,Petrol,"14,4 l/100 km",330 g/km,34000.0,G -Modell Station G 63 AMG NETTOVERKAUF
128499,mercedes-benz,Mercedes-Benz AMG GT,orange,05/2022,2022,more than 90000 EUR,537.0,730.0,Automatic,Petrol,"12,8 l/100 km",292 g/km,6300.0,BLACK SERIES*TRACK-PACK*CARBON*ON STOCK*
167782,porsche,Porsche Panamera,silver,12/2020,2020,more than 90000 EUR,515.0,700.0,Automatic,Hybrid,,0 g/km,39500.0,Turbo S*NAVI*LEDER*PANO*LUFT*360*MATRIX
24244,bmw,BMW Z8,black,07/2002,2002,more than 90000 EUR,294.0,400.0,Manual,Petrol,"14,5 l/100 km",349 g/km,65900.0,"4.9, erst 65.900km, einer von 667"
